Date	Open	High	Low	Close	Volume
30/04/2021 16:30:00	109.9	110	109.1	109.24	79837
04/05/2021 16:30:00	109.48	109.54	107.8	107.98	57437
05/05/2021 16:30:00	108.74	109.3	108.66	109.27	23252
06/05/2021 16:30:00	109.2	109.42	108.66	109.08	18814
07/05/2021 16:30:00	109.9	110.96	109.78	110.96	36333
10/05/2021 16:30:00	110.94	111	110.48	110.75	15948
11/05/2021 16:30:00	109.14	109.18	107.8	108.74	46869
12/05/2021 16:30:00	108.42	108.8	107.32	107.32	38509
13/05/2021 16:30:00	106.66	107.74	105.56	107.4	50815
14/05/2021 16:30:00	108.14	108.98	107.9	108.95	19735
17/05/2021 16:30:00	108.96	109.18	108.5	108.66	24375
18/05/2021 16:30:00	109.78	109.9	109.2	109.34	34174
19/05/2021 16:30:00	108.4	108.42	107.1	107.7	72063
20/05/2021 16:30:00	108.38	109.42	107.72	109.42	10745
21/05/2021 16:30:00	109.66	109.96	109.42	109.57	17629
24/05/2021 16:30:00	109.56	110.36	109.56	110.32	52743
25/05/2021 16:30:00	110.88	110.9	110.28	110.28	16902
26/05/2021 16:30:00	110.68	110.8	110.28	110.44	23713
27/05/2021 16:30:00	110.18	110.96	110.18	110.71	88512
28/05/2021 16:30:00	110.94	111.24	110.86	111.12	28980
01/06/2021 16:30:00	111.34	111.98	111.24	111.35	45074
02/06/2021 16:30:00	111.18	111.66	111.04	111.62	39270
03/06/2021 16:30:00	111.38	111.5	110.4	110.98	32316
04/06/2021 16:30:00	110.94	111.9	110.7	111.72	18347
07/06/2021 16:30:00	111.64	111.98	111.28	111.72	17463
08/06/2021 16:30:00	111.9	112.18	111.5	111.68	23824
09/06/2021 16:30:00	111.84	111.98	111.68	111.85	12043
10/06/2021 16:30:00	111.78	112.3	111.4	112.02	28875
11/06/2021 16:30:00	112.22	112.48	111.98	112.06	19888
14/06/2021 16:30:00	112.38	112.7	112.18	112.22	17511
15/06/2021 16:30:00	112.84	112.9	112.24	112.24	23182
16/06/2021 16:30:00	112.42	112.54	112.2	112.4	10383
17/06/2021 16:30:00	111.18	111.8	111	111.64	48012
18/06/2021 16:30:00	111.42	111.48	109.96	110.1	45733
21/06/2021 16:30:00	109.54	110.98	109.38	110.92	21821
22/06/2021 16:30:00	111.22	111.46	110.72	111.36	18050
23/06/2021 16:30:00	111.82	112.2	111.48	111.48	54322
24/06/2021 16:30:00	111.7	112.24	111.68	112.08	9896
25/06/2021 16:30:00	112.42	112.62	112.24	112.56	18545
28/06/2021 16:30:00	112.6	112.72	112.34	112.36	28556
29/06/2021 16:30:00	112.4	112.74	112.34	112.62	11459
30/06/2021 16:30:00	112.56	112.7	111.94	112.2	19302
01/07/2021 16:30:00	112.34	112.76	112.08	112.44	16879
02/07/2021 16:30:00	112.48	112.94	112.4	112.82	18120
05/07/2021 16:30:00	112.96	113.26	112.82	113.17	11860
06/07/2021 16:30:00	113.2	113.26	112.14	112.48	42543
07/07/2021 16:30:00	112.78	113.14	112.4	112.81	28819
08/07/2021 16:30:00	112.22	112.56	110.9	111.5	72728
09/07/2021 16:30:00	111.9	112.98	111.9	112.93	21929
12/07/2021 16:30:00	113.04	113.48	112.72	113.39	19241
13/07/2021 16:30:00	113.64	113.7	113.1	113.62	18098
14/07/2021 16:30:00	112.98	113.74	112.8	113.32	56450
15/07/2021 16:30:00	113.3	113.44	112.68	113	58261
16/07/2021 16:30:00	112.92	113.04	112.2	112.35	38985
19/07/2021 16:30:00	111.5	111.62	109.72	110.26	68567
20/07/2021 16:30:00	110.66	111.4	110.08	111.28	33841
21/07/2021 16:30:00	111.52	112.28	111.48	112.26	19883
22/07/2021 16:30:00	112.82	113	112.56	112.61	8141
23/07/2021 16:30:00	113.02	113.44	113	113.41	12130
26/07/2021 16:30:00	112.88	113.38	112.5	113.38	18057
27/07/2021 16:30:00	112.82	113.28	112.2	112.2	17734
28/07/2021 16:30:00	112.58	113.12	112.5	113.12	35725
29/07/2021 16:30:00	113.5	114.02	113.32	113.96	19217
30/07/2021 16:30:00	112.8	113.58	112.68	113.06	74455
02/08/2021 16:30:00	113.86	114	113.52	113.78	48689
03/08/2021 16:30:00	113.6	113.78	112.94	113.29	73791
04/08/2021 16:30:00	114.1	114.24	113.7	113.74	47190
05/08/2021 16:30:00	113.94	114.28	113.7	114.28	14213
06/08/2021 16:30:00	114.2	114.28	113.92	114	24333
09/08/2021 16:30:00	113.9	114.14	113.84	114.1	30531
10/08/2021 16:30:00	114.1	114.42	114.02	114.17	25541
11/08/2021 16:30:00	114.22	114.74	114.04	114.44	19163
12/08/2021 16:30:00	114.44	114.62	114.18	114.41	23511
13/08/2021 16:30:00	114.5	114.9	114.48	114.88	23730
16/08/2021 16:30:00	114.34	114.52	113.92	114.24	33518
17/08/2021 16:30:00	114	114.12	113.68	113.8	27943
18/08/2021 16:30:00	113.98	114.06	113.64	113.74	24820
19/08/2021 16:30:00	111.88	112.52	111.28	112.21	60121
20/08/2021 16:30:00	111.98	112.9	111.54	112.73	39314
23/08/2021 16:30:00	113.62	114.16	113.2	114.11	50623
24/08/2021 16:30:00	114.74	114.86	114.34	114.72	19077
25/08/2021 16:30:00	114.68	114.9	114.54	114.9	44054
26/08/2021 16:30:00	114.54	114.94	114.16	114.46	28182
27/08/2021 16:30:00	114.48	115.16	114.38	115.16	38571
31/08/2021 16:30:00	116.12	116.44	115.54	115.78	31090
01/09/2021 16:30:00	116.32	116.5	116.1	116.3	18756
02/09/2021 16:30:00	116.2	116.75	116.16	116.66	29630
03/09/2021 16:30:00	116.78	116.9	116.32	116.77	73895
06/09/2021 16:30:00	116.92	117.38	116.92	117.25	27939
07/09/2021 16:30:00	117.08	117.14	116.42	116.56	51673
08/09/2021 16:30:00	116.3	116.42	115.56	115.78	40443
09/09/2021 16:30:00	115.4	116.28	115.18	116	21601
10/09/2021 16:30:00	116.44	116.44	115.5	115.62	29312
13/09/2021 16:30:00	115.36	115.8	115.18	115.38	1911
14/09/2021 16:30:00	115.3	115.8	114.92	115.16	23778
15/09/2021 16:30:00	114.96	115.08	114.56	114.76	21802
16/09/2021 16:30:00	115.06	115.28	114.46	114.63	33278
17/09/2021 16:30:00	115.3	115.42	113.96	114.12	22491
20/09/2021 16:30:00	112.64	112.92	111.5	111.98	74149
21/09/2021 16:30:00	112.66	113.24	112.1	112.62	44482
22/09/2021 16:30:00	112.96	113.48	112.7	113.46	83734
23/09/2021 16:30:00	113.92	114.64	113.6	114.5	20131
24/09/2021 16:30:00	114.22	114.64	113.6	113.9	27080
27/09/2021 16:30:00	114.74	114.88	113.7	114.08	34724
28/09/2021 16:30:00	113.58	113.77	111.68	111.9	38724
29/09/2021 16:30:00	112.1	112.78	111.64	111.96	42110
30/09/2021 16:30:00	112.84	112.84	111.52	111.62	66818
01/10/2021 16:30:00	109.92	111.42	109.72	110.82	82764
04/10/2021 16:30:00	110.88	111.5	109.92	109.92	31416
05/10/2021 16:30:00	110.32	111.7	110.2	111.68	20917
06/10/2021 16:30:00	110.68	110.98	109.36	110.1	47438
07/10/2021 16:30:00	112.08	112.98	111.7	112.84	20343
08/10/2021 16:30:00	112.42	113	112.2	112.46	18206
11/10/2021 16:30:00	112.24	112.9	111.96	112.8	38256
12/10/2021 16:30:00	110.96	112.02	110.96	111.74	38658
13/10/2021 16:30:00	111.48	112.18	111.2	111.83	27771
14/10/2021 16:30:00	113	113.74	112.54	113.58	12060
15/10/2021 16:30:00	114.32	114.82	114.08	114.66	22519
18/10/2021 16:30:00	114.26	114.78	113.98	114.7	16005
19/10/2021 16:30:00	115.22	115.72	115.08	115.6	14359
20/10/2021 16:30:00	115.48	116.18	115.46	116.06	18889
21/10/2021 16:30:00	115.48	116	115.06	115.6	65332
22/10/2021 16:30:00	116.08	116.44	115.86	115.86	11831
25/10/2021 16:30:00	116.24	116.54	115.8	116.36	22201
26/10/2021 16:30:00	116.7	117.18	116.52	116.82	42556
27/10/2021 16:30:00	116.56	116.78	116.16	116.27	15682
28/10/2021 16:30:00	115.86	118	115.86	116.66	15170
29/10/2021 16:30:00	116.12	116.4	115.92	116.34	32865
01/11/2021 16:30:00	116.74	117.18	116	117.06	41565
02/11/2021 16:30:00	116.96	117.36	116.82	117.19	27742
03/11/2021 16:30:00	117.1	117.26	116.94	117.14	20236
04/11/2021 16:30:00	118	118.28	117.78	117.94	29647
05/11/2021 16:30:00	118.02	118.84	118	118.6	27099
08/11/2021 16:30:00	118.3	118.84	118.22	118.7	57845
09/11/2021 16:30:00	118.48	118.82	118.12	118.2	52847
10/11/2021 16:30:00	118.3	118.72	117.8	118.12	48966
11/11/2021 16:30:00	117.56	117.9	117.44	117.82	25194
12/11/2021 16:30:00	117.78	118.4	117.66	118.38	60818
15/11/2021 16:30:00	118.48	119	118.48	118.74	13081
16/11/2021 16:30:00	118.58	118.8	118.28	118.8	31410
17/11/2021 16:30:00	118.6	118.72	118.22	118.3	24653
18/11/2021 16:30:00	118.4	118.9	117.64	118.14	28505
19/11/2021 16:30:00	118.7	118.9	117.68	118.24	22216
22/11/2021 16:30:00	118.22	118.52	117.96	118.12	33905
23/11/2021 16:30:00	117.08	117.52	116.44	116.82	36165
24/11/2021 16:30:00	117.12	117.2	116.28	117.02	22200
25/11/2021 16:30:00	117.6	117.66	117.3	117.48	11761
26/11/2021 16:30:00	115.16	115.56	114.2	114.3	59419
29/11/2021 16:30:00	115.44	115.7	114.84	115.14	76038
30/11/2021 16:30:00	114.46	115.39	113.7	113.86	89556
01/12/2021 16:30:00	114.88	115.88	114.6	115.78	101024
02/12/2021 16:30:00	113.8	114.29	112.96	113.9	75875
03/12/2021 16:30:00	114.48	114.88	112.72	113.24	76805
06/12/2021 16:30:00	113.8	114.42	113.2	114.3	49673
07/12/2021 16:30:00	115.44	116.9	115.04	116.86	45515
08/12/2021 16:30:00	117.08	117.3	116.68	116.92	14794
09/12/2021 16:30:00	117.2	117.22	116.5	116.74	20384
10/12/2021 16:30:00	116.5	117.28	116.2	116.5	12791
13/12/2021 16:30:00	116.98	117.46	115.78	115.96	22480
14/12/2021 16:30:00	116.04	116.2	114.62	114.74	24457
15/12/2021 16:30:00	115.2	115.56	114.52	114.52	35890
16/12/2021 16:30:00	117.1	117.6	116.58	116.6	84526
17/12/2021 16:30:00	115.92	116.06	114.5	115.44	58404
20/12/2021 16:30:00	113.26	113.76	112.7	113.06	67655
21/12/2021 16:30:00	114.48	114.84	114.04	114.74	21963
22/12/2021 16:30:00	115.32	116.4	115.08	116.4	20949
23/12/2021 16:30:00	116.74	117.48	116.56	117.46	18258
24/12/2021 12:30:00	117.26	117.76	117.14	117.54	7064
29/12/2021 16:30:00	118.62	118.64	118.14	118.38	57935
30/12/2021 16:30:00	118.44	118.94	118.4	118.84	21759
31/12/2021 12:30:00	118.4	118.74	118.08	118.28	10446
04/01/2022 16:30:00	119.22	119.56	118.66	118.82	52916
05/01/2022 16:30:00	118.74	119.04	118.66	118.82	41730
06/01/2022 16:30:00	116.6	117.26	116.2	116.86	63710
07/01/2022 16:30:00	116.94	117.14	116.1	116.56	44290
10/01/2022 16:30:00	116.94	117	114.5	115.08	41192
11/01/2022 16:30:00	116.58	117	115.96	116.92	19910
12/01/2022 16:30:00	117.84	118.62	117.5	118.24	23887
13/01/2022 16:30:00	118.12	118.72	117.8	118.22	26844
14/01/2022 16:30:00	116.94	117.24	116	116.32	27834
17/01/2022 16:30:00	116.84	117.2	116.6	117.02	16332
18/01/2022 16:30:00	116.26	116.34	115.04	115.04	38781
19/01/2022 16:30:00	114.22	115.76	114.12	114.84	36249
20/01/2022 16:30:00	114.9	115.92	114.48	115.78	48223
21/01/2022 16:30:00	113.38	113.6	111.92	113.3	138052
24/01/2022 16:30:00	111.94	112.34	108.2	108.58	116329
25/01/2022 16:30:00	110.06	110.86	108.5	109.38	70859
26/01/2022 16:30:00	110.26	111.95	110.26	111.4	41465
27/01/2022 16:30:00	108.54	111.22	108.52	110.68	90097
28/01/2022 16:30:00	109.54	110.16	107.6	109.58	68148
31/01/2022 16:30:00	111.18	112	110.44	111.96	34933
01/02/2022 16:30:00	112.96	113.42	112.5	113.36	100556
02/02/2022 16:30:00	114.38	114.98	113.94	113.98	67041
03/02/2022 16:30:00	113.84	113.94	113.02	113.32	32002
04/02/2022 16:30:00	113.88	113.88	111.72	112.48	41843
07/02/2022 16:30:00	113	113.36	112.4	112.98	100176
08/02/2022 16:30:00	112.62	113.24	112.3	113.22	19522
09/02/2022 16:30:00	113.9	115.12	113.82	115.06	40085
10/02/2022 16:30:00	115.2	115.5	113.68	114.9	22143
11/02/2022 16:30:00	113.1	114.04	112.9	113.44	25599
14/02/2022 16:30:00	111.74	112.12	110.2	111.48	56535
15/02/2022 16:30:00	111.04	112.92	110.96	112.9	21009
16/02/2022 16:30:00	113.1	113.62	112.34	112.66	18206
17/02/2022 16:30:00	113.14	113.24	111.7	112.18	50212
18/02/2022 16:30:00	112	112	110.26	110.52	36632
21/02/2022 16:30:00	111.32	111.6	109.2	109.42	37642
22/02/2022 16:30:00	108.06	110.4	108	109.64	50750
23/02/2022 16:30:00	109.8	110.32	108.5	108.68	29059
24/02/2022 16:30:00	105.06	105.92	103.98	105.6	183937
25/02/2022 16:30:00	107.28	109.86	106.78	109.7	39991
28/02/2022 16:30:00	108.4	110.02	107.84	110.02	45032
01/03/2022 16:30:00	110.04	110.4	108.12	108.12	60367
02/03/2022 16:30:00	107.66	109.26	107.4	109.26	42233
03/03/2022 16:30:00	109.46	109.82	107.88	108.28	20101
04/03/2022 16:30:00	108	108.18	105.78	105.82	77002
07/03/2022 16:30:00	106	108.1	103.98	104.66	60004
08/03/2022 16:30:00	102.64	104.32	102.5	102.72	72970
09/03/2022 16:30:00	104.02	106.44	103.82	106.14	37571
10/03/2022 16:30:00	106.26	106.72	104.5	104.6	45798
11/03/2022 16:30:00	105.38	107.24	104.88	104.88	32477
14/03/2022 16:30:00	104.64	105.22	103.98	104.12	36588
15/03/2022 16:30:00	102.92	104.7	102.3	104.64	73795
16/03/2022 16:30:00	106.2	107.88	106.14	107.58	24738
17/03/2022 16:30:00	108.56	108.96	107.66	108.9	36404
18/03/2022 16:30:00	109.26	110.64	108.5	110.16	28770
21/03/2022 16:30:00	110.02	110.98	109.98	110.2	36676
22/03/2022 16:30:00	110.5	111.7	110.4	111.4	34513
23/03/2022 16:30:00	111.7	111.8	110.5	111.06	43902
24/03/2022 16:30:00	110.9	111.34	110.5	110.94	13529
25/03/2022 16:30:00	111.54	111.9	110.88	111.24	13446
28/03/2022 16:30:00	111.28	112.04	111.1	111.34	38235
29/03/2022 16:30:00	112.66	114.16	112.36	113.62	40653
30/03/2022 16:30:00	113.96	114	113.42	113.74	36553
31/03/2022 16:30:00	113.66	113.8	112.74	112.9	30204
01/04/2022 16:30:00	112.3	112.9	111.79	112.04	39038
04/04/2022 16:30:00	112.58	113.1	112.16	113.04	57996
05/04/2022 16:30:00	113.26	113.76	112.34	112.62	25246
06/04/2022 16:30:00	111.82	112.1	110.06	110.3	53270
07/04/2022 16:30:00	110.58	111	109.82	109.92	56420
08/04/2022 16:30:00	111	111.36	110.14	111.06	43255
11/04/2022 16:30:00	110.08	110.36	109.24	109.58	131961
12/04/2022 16:30:00	108.66	110.3	108.3	109.88	30026
13/04/2022 16:30:00	109.1	109.5	108.4	109.5	33014
14/04/2022 16:30:00	109.92	110.3	109.14	109.32	31138
19/04/2022 16:30:00	108.72	109.36	107.92	109.22	86857
20/04/2022 16:30:00	109.3	110.26	109.2	109.92	28802
21/04/2022 16:30:00	110.1	110.8	109.84	109.84	16544
22/04/2022 16:30:00	108.42	108.42	106.8	106.82	46615
25/04/2022 16:30:00	104.32	105.02	104.1	104.24	73559
26/04/2022 16:30:00	105.82	105.84	103.7	103.84	40343
27/04/2022 16:30:00	103.8	104.2	102.7	103.74	77222
28/04/2022 16:30:00	104.36	105	103.24	104.04	38945
29/04/2022 16:30:00	105.46	105.98	104.4	104.74	20845
03/05/2022 16:30:00	103.34	104	102.74	103.92	81319
04/05/2022 16:30:00	103.7	104	102.82	102.82	25781
05/05/2022 16:30:00	105.84	105.86	102.2	102.5	27257
06/05/2022 16:30:00	102	102.44	100.46	101.68	77522
09/05/2022 16:30:00	100.54	100.9	98.5	98.71	85237
10/05/2022 16:30:00	99.37	100.5	97.97	98.12	79384
11/05/2022 16:30:00	99.04	99.99	97.7	99.57	23951
12/05/2022 16:30:00	96.82	98.16	96.08	97.35	49402
13/05/2022 16:30:00	98.24	99.71	98.05	99.65	28334
16/05/2022 16:30:00	99.13	99.8	98.7	99.2	20298
17/05/2022 16:30:00	100.22	101.48	100.02	101.04	13873
18/05/2022 16:30:00	101.24	101.54	99.2	99.31	17094
19/05/2022 16:30:00	97.9	98.38	96.8	98.11	25525
20/05/2022 16:30:00	98.85	99.64	97.6	97.97	24324
23/05/2022 16:30:00	99.76	100.14	98.89	100.14	25758
24/05/2022 16:30:00	98.86	99.35	97.91	98.2	26041
25/05/2022 16:30:00	100	100	98.6	99.44	19678
26/05/2022 16:30:00	99.7	101.52	99.65	101.26	19503
27/05/2022 16:30:00	101.7	103.2	101.6	103.02	14061
30/05/2022 16:30:00	104.6	104.98	104.18	104.5	17070
31/05/2022 16:30:00	103.82	104.24	102.84	103.08	23285
01/06/2022 16:30:00	103.74	104.1	102.16	102.22	36529
06/06/2022 16:30:00	103.32	104.3	103.32	103.46	36518
07/06/2022 16:30:00	102.88	103.42	102.1	103.08	55549
08/06/2022 16:30:00	103.72	103.76	103.12	103.74	11051
09/06/2022 16:30:00	102.86	103.58	101.9	102.1	29852
10/06/2022 16:30:00	101	101.12	97.94	97.94	64835
13/06/2022 16:30:00	96.22	96.65	94.3	94.91	68706
14/06/2022 16:30:00	95.57	95.68	94	94.3	42230
15/06/2022 16:30:00	94.6	95.68	94.28	94.85	29714
16/06/2022 16:30:00	94.49	94.73	92.3	92.76	69591
17/06/2022 16:30:00	92.99	93.88	91.97	92.72	61048
20/06/2022 16:30:00	93.1	93.79	92.89	93.68	54634
21/06/2022 16:30:00	94.06	95.43	94.06	94.96	466810
22/06/2022 16:30:00	93.42	94.97	92.8	94.84	21396
23/06/2022 16:30:00	94.11	95.07	93.55	94.45	502001
24/06/2022 16:30:00	95.36	97.22	95.24	96.88	64991
27/06/2022 16:30:00	97.43	98.51	97.09	97.72	104552
28/06/2022 16:30:00	98	98.61	96.85	97.03	394502
29/06/2022 16:30:00	95.64	96.6	95.3	95.72	770911
30/06/2022 16:30:00	94.5	94.9	93.65	94.64	26770
01/07/2022 16:30:00	93.95	95.58	93.65	94.65	35365
04/07/2022 16:30:00	95.12	95.69	94.88	95.21	248234
05/07/2022 16:30:00	95.82	96.04	93.14	93.32	25881
06/07/2022 16:30:00	94.84	95.36	94.44	94.44	341864
07/07/2022 16:30:00	95.56	96.51	95.28	96.33	622242
08/07/2022 16:30:00	96.32	97.07	95.66	97.01	969659
11/07/2022 16:30:00	95.5	96.32	95.03	95.38	508780
12/07/2022 16:30:00	94.63	95.57	94.29	95.43	65358
13/07/2022 16:30:00	94.81	95.4	93	94.21	98949
14/07/2022 16:30:00	93.79	94	92.08	92.8	35687
15/07/2022 16:30:00	93.5	95.19	93.04	94.98	47998
18/07/2022 16:30:00	95.74	96.51	95.74	96.16	152605
19/07/2022 16:30:00	95.15	97.46	95.01	96.93	47745
20/07/2022 16:30:00	97.7	98	96.8	97.81	12421
21/07/2022 16:30:00	97.67	98.21	97.14	98.01	41225
22/07/2022 16:30:00	98.28	98.99	98	98.07	30722
25/07/2022 16:30:00	97.7	98.4	97.41	98.08	10797
26/07/2022 16:30:00	97.88	98.39	97.04	97.04	14932
27/07/2022 16:30:00	97.62	98.14	97.6	98.07	7595
28/07/2022 16:30:00	99.16	99.62	98.5	99.59	15130
29/07/2022 16:30:00	100.68	101.06	100.1	100.66	1035548
01/08/2022 16:30:00	101.3	101.82	100.66	101.5	24686
02/08/2022 16:30:00	100.98	101.08	100.2	100.9	252906
03/08/2022 16:30:00	100.48	101.26	100.24	101.16	51561
04/08/2022 16:30:00	101.44	102.14	101.26	101.64	12161
05/08/2022 16:30:00	102	102.18	100.6	100.94	435056
08/08/2022 16:30:00	101.74	102.56	101.68	102.18	27330
09/08/2022 16:30:00	101.74	101.98	100.98	101.18	19019
10/08/2022 16:30:00	100.92	103.34	100.8	103.2	40854
11/08/2022 16:30:00	103.72	104.4	103.4	103.82	41708
12/08/2022 16:30:00	103.8	104.02	103.4	103.88	259407
15/08/2022 16:30:00	104.28	104.48	103.74	104.28	17793
16/08/2022 16:30:00	104.44	104.7	104.16	104.7	15132
17/08/2022 16:30:00	104.82	104.82	103.66	103.76	27077
18/08/2022 16:30:00	103.92	104.44	103.62	104.1	25294
19/08/2022 16:30:00	103.4	103.68	102.48	102.58	25154
22/08/2022 16:30:00	102.18	102.46	100.86	101.06	202811
23/08/2022 16:30:00	100.34	101.4	100.24	100.79	21542
24/08/2022 16:30:00	100.36	101.24	100.08	101.14	41105
25/08/2022 16:30:00	102.34	102.34	101.2	101.6	11499
26/08/2022 16:30:00	102.12	102.82	100.24	100.5	15623
30/08/2022 16:30:00	99.18	99.98	97.5	98.13	83027
31/08/2022 16:30:00	98.56	98.87	97.57	97.77	29247
01/09/2022 16:30:00	96.59	96.8	95.54	95.94	37230
02/09/2022 16:30:00	96.92	98.08	96.65	97.96	34640
05/09/2022 16:30:00	96.33	96.67	95.8	96.36	21416
06/09/2022 16:30:00	96.6	97.12	95.15	96.15	324080
07/09/2022 16:30:00	95.42	96.28	95.07	96	98735
08/09/2022 16:30:00	97.11	97.56	95.99	97.38	224896
09/09/2022 16:30:00	98.06	99.12	98.06	98.85	10466
12/09/2022 16:30:00	99.65	100.62	99.54	100.46	16658
13/09/2022 16:30:00	100.64	101.4	97.45	97.55	32049
14/09/2022 16:30:00	96.72	97.22	96.17	96.84	28995
15/09/2022 16:30:00	96.76	97.13	95.86	96.2	23149
16/09/2022 16:30:00	95.14	95.26	94.3	94.68	44279
20/09/2022 16:30:00	95.73	96.25	94.19	94.58	35377
21/09/2022 16:30:00	93.97	94.99	93.8	94.6	511434
22/09/2022 16:30:00	92.23	93.78	91.96	92.2	183904
23/09/2022 16:30:00	91.97	92.15	90.08	90.28	272170
26/09/2022 16:30:00	89.44	90.64	89.2	89.55	186077
27/09/2022 16:30:00	89.92	90.63	89.19	89.37	522762
28/09/2022 16:30:00	88.18	89.9	87.6	89.73	61886
29/09/2022 16:30:00	89.78	89.99	88.18	88.9	39847
30/09/2022 16:30:00	89.22	89.93	88.43	89.55	41184
03/10/2022 16:30:00	88.12	89.94	87.79	89.78	79640
04/10/2022 16:30:00	91.18	93.07	91.02	92.95	36976
05/10/2022 16:30:00	92.78	93.06	91.27	91.64	750878
06/10/2022 16:30:00	92.57	92.93	91.6	92.12	173024
07/10/2022 16:30:00	91.15	91.75	89.75	89.95	58945
10/10/2022 16:30:00	89	89.79	88.48	88.71	49627
11/10/2022 16:30:00	87.94	88.57	87.4	88.41	93700
12/10/2022 16:30:00	88.38	88.55	87.41	87.87	64568
13/10/2022 16:30:00	87.76	89	85.47	88.45	103245
14/10/2022 16:30:00	90.01	90.57	88.2	88.66	276917
17/10/2022 16:30:00	88.43	90.22	88.2	89.96	29275
18/10/2022 16:30:00	91.16	91.73	90.01	90.21	549036
19/10/2022 16:30:00	90.77	90.98	89.7	89.95	583732
20/10/2022 16:30:00	89.66	90.97	89.4	90.59	22951
21/10/2022 16:30:00	89.15	90.09	88.33	90.09	26451
24/10/2022 16:30:00	90.99	91.51	90.09	91.1	468049
25/10/2022 16:30:00	91.74	92.96	91.12	92.96	21509
26/10/2022 16:30:00	92.63	94.13	92.5	94.13	43419
27/10/2022 16:30:00	93.24	93.71	92.65	93.2	33935
28/10/2022 16:30:00	91.75	93.38	91.5	93.21	18047
31/10/2022 16:30:00	93.7	94.09	93.16	93.39	48307
01/11/2022 16:30:00	94.22	94.98	93.3	93.49	42618
02/11/2022 16:30:00	93.89	94.16	93.01	93.01	32519
03/11/2022 16:30:00	91.53	91.76	90.22	91.21	30951
04/11/2022 16:30:00	91.4	93.31	91.35	92.26	15777
07/11/2022 16:30:00	92.37	93.6	92.35	93.36	16456
08/11/2022 16:30:00	93.5	94.88	93.27	94.88	77185
09/11/2022 16:30:00	94.25	94.49	93.15	93.53	347891
10/11/2022 16:30:00	92.54	96.83	92.44	96.82	46646
11/11/2022 16:30:00	98	98.68	97.8	98.05	25963
14/11/2022 16:30:00	98.47	98.85	98.1	98.61	24646
15/11/2022 16:30:00	99	100.42	98.72	99.71	246622
16/11/2022 16:30:00	99.3	99.44	98.19	98.38	35622
17/11/2022 16:30:00	98.54	98.8	96.75	97.29	61099
18/11/2022 16:30:00	97.96	98.76	97.7	98.2	13237
21/11/2022 16:30:00	97.57	97.92	97.27	97.39	16880
22/11/2022 16:30:00	97.63	98.55	97.39	98.28	35313
23/11/2022 16:30:00	99	99.65	98.7	99.49	36665
24/11/2022 16:30:00	99.79	100.2	99.65	100.1	14583
25/11/2022 16:30:00	100.1	100.14	99.49	99.77	7548
28/11/2022 16:30:00	99.14	99.58	98.82	98.97	33969
29/11/2022 16:30:00	99.15	99.3	98.15	98.4	43438
30/11/2022 16:30:00	98.95	99.4	98.5	98.9	45034
01/12/2022 16:30:00	101.38	102.02	100.9	101.42	54486
02/12/2022 16:30:00	101.26	101.56	99.57	101.02	50692
05/12/2022 16:30:00	103	103	100.22	100.22	26960
06/12/2022 16:30:00	99.83	100.2	98.8	99.13	19543
07/12/2022 16:30:00	98.51	98.96	97.89	98.23	376282
08/12/2022 16:30:00	98.72	99.46	98.48	99.13	6491
09/12/2022 16:30:00	99.64	99.99	98.8	99.56	16153
12/12/2022 16:30:00	98.67	99.03	98.45	98.8	288861
13/12/2022 16:30:00	99.71	102.8	99.5	101.46	89320
14/12/2022 16:30:00	100.68	101.2	100.4	101.18	26554
15/12/2022 16:30:00	99.59	99.81	97.7	97.79	31115
16/12/2022 16:30:00	97.64	97.89	96.41	96.71	614391
19/12/2022 16:30:00	97.08	97.5	96.4	96.4	128524
20/12/2022 16:30:00	95.75	96.87	95.58	96.25	18154
21/12/2022 16:30:00	96.8	97.94	96.59	97.7	29733
22/12/2022 16:30:00	97.99	98.2	96.16	96.25	19193
23/12/2022 12:30:00	96.6	96.99	96.5	96.77	8376
28/12/2022 16:30:00	97.11	97.53	96.2	96.24	74135
29/12/2022 16:30:00	96	97.4	95.85	97.36	37012
30/12/2022 12:30:00	96.95	97.31	96.79	96.86	16041
03/01/2023 16:30:00	97.54	98.38	96.69	96.69	25717
04/01/2023 16:30:00	97.45	98.5	97.01	98.09	37732
05/01/2023 16:30:00	97.64	98.29	96.84	96.93	29049
06/01/2023 16:30:00	97.07	98.65	96.75	98.6	21921
09/01/2023 16:30:00	99.35	100.7	99.3	100.56	22733
10/01/2023 16:30:00	99.34	99.81	98.97	99.44	22826
11/01/2023 16:30:00	99.95	100.64	99.63	100.48	33718
12/01/2023 16:30:00	101	102	100.44	101.28	28294
13/01/2023 16:30:00	101.8	102.02	100.9	101.6	37449
16/01/2023 16:30:00	102.12	102.3	101.68	102.1	35104
17/01/2023 16:30:00	101.94	102.64	101.8	102.18	21845
18/01/2023 16:30:00	102.3	102.96	101.84	101.84	35180
19/01/2023 16:30:00	101.06	101.32	100.3	100.36	54716
20/01/2023 16:30:00	101.06	101.5	100.6	101.48	17073
23/01/2023 16:30:00	102.3	103.4	102.04	103.22	49251
24/01/2023 16:30:00	103.24	103.38	102.42	103.04	49591
25/01/2023 16:30:00	103.3	103.3	101.8	102.38	61798
26/01/2023 16:30:00	103.52	104	103.12	103.32	80643
27/01/2023 16:30:00	103.8	104.32	103.62	103.97	17960
